battery;time;excel time;level [%];voltage;temperature;mixed
battery;12:22:54.879;44449.51591295139;32.000;3.739;29.600;67.000
battery;12:22:55.981;44449.515925706015;32.000;3.739;29.600;67.000
battery;12:22:56.940;44449.515936805554;32.000;3.739;29.600;67.000
battery;12:22:57.958;44449.51594858796;32.000;3.739;29.600;67.000
battery;12:22:58.985;44449.51596047454;32.000;3.739;29.600;67.000
battery;12:23:00.014;44449.51597238426;32.000;3.739;29.600;67.000
battery;12:23:01.043;44449.51598429398;32.000;3.739;29.600;67.000
battery;12:23:02.064;44449.515996111106;32.000;3.739;29.600;67.000
battery;12:23:03.080;44449.51600787037;32.000;3.739;29.600;67.000
battery;12:23:04.101;44449.5160196875;32.000;3.739;29.600;67.000
battery;12:23:05.121;44449.516031493054;32.000;3.739;29.600;67.000
battery;12:23:06.226;44449.51604428241;32.000;3.739;29.600;67.000
battery;12:23:07.179;44449.5160553125;32.000;3.739;29.600;67.000
battery;12:23:08.200;44449.51606712963;32.000;3.739;29.600;67.000
battery;12:23:09.224;44449.51607898148;32.000;3.739;29.600;67.000
battery;12:23:10.242;44449.51609076389;32.000;3.739;29.600;67.000
battery;12:23:11.282;44449.516102800924;32.000;3.739;29.600;67.000
battery;12:23:12.299;44449.51611457176;32.000;3.739;29.600;67.000
battery;12:23:13.318;44449.516126365736;32.000;3.739;29.600;67.000
battery;12:23:14.340;44449.51613819445;32.000;3.739;29.600;67.000
battery;12:23:15.444;44449.516150972224;32.000;3.739;29.600;67.000
battery;12:23:16.520;44449.51616342593;32.000;3.739;29.600;67.000
battery;12:23:17.540;44449.51617523148;32.000;3.739;29.600;67.000
battery;12:23:18.507;44449.516186423614;32.000;3.739;29.600;67.000
battery;12:23:19.600;44449.516199074074;32.000;3.739;29.600;67.000
battery;12:23:20.620;44449.51621087963;32.000;3.739;29.600;67.000
battery;12:23:21.586;44449.516222060185;32.000;3.739;29.600;67.000
battery;12:23:22.607;44449.516233877315;32.000;3.739;29.600;67.000
battery;12:23:23.682;44449.51624631944;32.000;3.739;29.600;67.000
battery;12:23:24.645;44449.51625746528;32.000;3.739;29.600;67.000
battery;12:23:25.743;44449.51627017361;32.000;3.739;29.600;67.000
battery;12:23:26.759;44449.51628193287;32.000;3.739;29.600;67.000
battery;12:23:27.780;44449.51629375;32.000;3.739;29.600;67.000
battery;12:23:28.798;44449.51630553241;32.000;3.739;29.600;67.000
battery;12:23:29.839;44449.516317581016;32.000;3.739;29.600;67.000
battery;12:23:30.865;44449.51632945602;32.000;3.739;29.600;67.000
battery;12:23:31.880;44449.51634120371;32.000;3.739;29.600;67.000
battery;12:23:32.847;44449.51635239583;32.000;3.739;29.600;67.000
battery;12:23:33.918;44449.51636479166;32.000;3.739;29.600;67.000
battery;12:23:34.961;44449.51637686342;32.000;3.739;29.600;67.000
battery;12:23:35.980;44449.51638865741;32.000;3.739;29.600;67.000
battery;12:23:36.946;44449.51639983796;32.000;3.739;29.600;67.000
battery;12:23:37.967;44449.51641165509;32.000;3.739;29.600;67.000
battery;12:23:39.040;44449.51642407407;32.000;3.739;29.600;67.000
battery;12:23:40.006;44449.51643525463;32.000;3.739;29.600;67.000
battery;12:23:41.098;44449.51644789352;32.000;3.739;29.600;67.000
battery;12:23:42.117;44449.5164596875;32.000;3.739;29.600;67.000
battery;12:23:43.141;44449.51647153935;32.000;3.739;29.600;67.000
battery;12:23:44.109;44449.516482743056;32.000;3.739;29.600;67.000
battery;12:23:45.202;44449.51649539352;32.000;3.739;29.600;67.000
battery;12:23:46.222;44449.51650719908;32.000;3.739;29.600;67.000
battery;12:23:47.187;44449.51651836805;32.000;3.739;29.600;67.000
battery;12:23:48.259;44449.516530775465;32.000;3.739;29.600;67.000
battery;12:23:49.282;44449.51654261574;32.000;3.739;29.600;67.000
battery;12:23:50.321;44449.5165546412;32.000;3.739;29.600;67.000
battery;12:23:51.339;44449.51656642361;32.000;3.739;29.600;67.000
battery;12:23:52.305;44449.51657760417;32.000;3.739;29.600;67.000
battery;12:23:53.382;44449.51659006944;32.000;3.739;29.600;67.000
battery;12:23:54.343;44449.516601192125;32.000;3.739;29.600;67.000
battery;12:23:55.364;44449.516613009255;32.000;3.739;29.600;67.000
battery;12:23:56.404;44449.51662504629;32.000;3.739;29.600;67.000
battery;12:23:57.425;44449.51663686342;32.000;3.739;29.600;67.000
battery;12:23:58.443;44449.51664864583;32.000;3.739;29.600;67.000
battery;12:23:59.463;44449.516660451394;32.000;3.739;29.600;67.000
battery;12:24:00.562;44449.516673171296;32.000;3.739;29.600;67.000
battery;12:24:01.581;44449.516684965274;32.000;3.739;29.600;67.000
battery;12:24:02.544;44449.51669611111;32.000;3.739;29.600;67.000
battery;12:24:03.621;44449.51670857639;32.000;3.739;29.600;67.000
battery;12:24:04.639;44449.51672035879;32.000;3.739;29.600;67.000
battery;12:24:05.680;44449.51673240741;32.000;3.739;29.600;67.000
battery;12:24:06.699;44449.51674420139;32.000;3.739;29.600;67.000
battery;12:24:07.721;44449.51675603009;32.000;3.739;29.600;67.000
battery;12:24:08.683;44449.51676716435;32.000;3.739;29.600;67.000
battery;12:24:09.704;44449.51677898148;32.000;3.739;29.600;67.000
battery;12:24:10.737;44449.5167909375;32.000;3.739;29.600;67.000
battery;12:24:11.821;44449.5168034838;32.000;3.739;29.600;67.000
battery;12:24:12.841;44449.51681528935;32.000;3.739;29.600;67.000
battery;12:24:13.802;44449.51682641204;32.000;3.739;29.600;67.000
battery;12:24:14.824;44449.51683824074;32.000;3.739;29.600;67.000
battery;12:24:15.842;44449.51685002315;32.000;3.739;29.600;67.000
battery;12:24:16.885;44449.51686209491;32.000;3.739;29.600;67.000
battery;12:24:17.902;44449.51687386574;32.000;3.739;29.600;67.000
battery;12:24:18.923;44449.51688568287;32.000;3.739;29.600;67.000
battery;12:24:19.765;44449.51689542824;32.000;3.728;30.000;67.000
battery;12:24:19.941;44449.51689746528;32.000;3.728;30.000;67.000
battery;12:24:20.961;44449.51690927084;32.000;3.728;30.000;67.000
battery;12:24:22.063;44449.51692202546;32.000;3.728;30.000;67.000
battery;12:24:23.022;44449.516933125;32.000;3.728;30.000;67.000
battery;12:24:24.043;44449.51694494213;32.000;3.728;30.000;67.000
battery;12:24:25.064;44449.51695675926;32.000;3.728;30.000;67.000
battery;12:24:26.079;44449.51696850694;32.000;3.728;30.000;67.000
battery;12:24:27.122;44449.5169805787;32.000;3.728;30.000;67.000
battery;12:24:28.145;44449.51699241898;32.000;3.728;30.000;67.000
battery;12:24:29.161;44449.51700417824;32.000;3.728;30.000;67.000
battery;12:24:30.181;44449.5170159838;32.000;3.728;30.000;67.000
battery;12:24:31.206;44449.51702784722;32.000;3.728;30.000;67.000
battery;12:24:32.248;44449.51703990741;32.000;3.728;30.000;67.000
battery;12:24:33.265;44449.51705167824;32.000;3.728;30.000;67.000
battery;12:24:34.286;44449.51706349537;32.000;3.728;30.000;67.000
battery;12:24:35.305;44449.517075289354;32.000;3.728;30.000;67.000
battery;12:24:36.326;44449.51708710648;32.000;3.728;30.000;67.000
battery;12:24:37.420;44449.51709976852;32.000;3.728;30.000;67.000
battery;12:24:38.387;44449.517110960645;32.000;3.728;30.000;67.000
battery;12:24:39.407;44449.51712276621;32.000;3.728;30.000;67.000
battery;12:24:40.425;44449.517134548616;32.000;3.728;30.000;67.000
battery;12:24:41.443;44449.51714633102;32.000;3.728;30.000;67.000
battery;12:24:42.481;44449.51715834491;32.000;3.728;30.000;67.000
battery;12:24:43.507;44449.51717021991;32.000;3.728;30.000;67.000
battery;12:24:44.528;44449.51718203704;32.000;3.728;30.000;67.000
battery;12:24:45.546;44449.51719381944;32.000;3.728;30.000;67.000
battery;12:24:46.565;44449.517205613425;32.000;3.728;30.000;67.000
battery;12:24:47.667;44449.517218368055;32.000;3.728;30.000;67.000
battery;12:24:48.625;44449.51722945602;32.000;3.728;30.000;67.000
battery;12:24:49.653;44449.517241354166;32.000;3.728;30.000;67.000
battery;12:24:50.664;44449.51725305556;32.000;3.728;30.000;67.000
battery;12:24:51.686;44449.517264884256;32.000;3.728;30.000;67.000
battery;12:24:52.726;44449.517276921295;32.000;3.728;30.000;67.000
battery;12:24:53.745;44449.51728871527;32.000;3.728;30.000;67.000
battery;12:24:54.765;44449.517300520834;32.000;3.728;30.000;67.000
battery;12:24:55.786;44449.517312337965;32.000;3.728;30.000;67.000
battery;12:24:56.807;44449.517324155095;32.000;3.728;30.000;67.000
battery;12:24:57.899;44449.517336793986;32.000;3.728;30.000;67.000
battery;12:24:58.922;44449.51734863426;32.000;3.728;30.000;67.000
battery;12:24:59.941;44449.51736042824;32.000;3.728;30.000;67.000
battery;12:25:00.907;44449.517371608796;32.000;3.728;30.000;67.000
battery;12:25:01.926;44449.51738340278;32.000;3.728;30.000;67.000
battery;12:25:03.021;44449.51739607639;32.000;3.728;30.000;67.000
battery;12:25:03.987;44449.51740725695;32.000;3.728;30.000;67.000
battery;12:25:05.006;44449.51741905093;32.000;3.728;30.000;67.000
battery;12:25:06.029;44449.5174308912;32.000;3.728;30.000;67.000
battery;12:25:07.118;44449.517443495366;32.000;3.728;30.000;67.000
battery;12:25:08.138;44449.51745530093;32.000;3.728;30.000;67.000
battery;12:25:09.106;44449.51746650463;32.000;3.728;30.000;67.000
battery;12:25:10.126;44449.51747831018;32.000;3.728;30.000;67.000
battery;12:25:11.199;44449.517490729166;32.000;3.728;30.000;67.000
battery;12:25:12.240;44449.51750277777;32.000;3.728;30.000;67.000
battery;12:25:13.260;44449.517514583335;32.000;3.728;30.000;67.000
battery;12:25:14.280;44449.51752638889;32.000;3.728;30.000;67.000
battery;12:25:15.298;44449.5175381713;32.000;3.728;30.000;67.000
battery;12:25:16.317;44449.517549965276;32.000;3.728;30.000;67.000
battery;12:25:17.289;44449.51756121528;32.000;3.728;30.000;67.000
battery;12:25:18.382;44449.51757386574;32.000;3.728;30.000;67.000
battery;12:25:19.397;44449.51758561343;32.000;3.728;30.000;67.000
battery;12:25:20.421;44449.51759746528;32.000;3.728;30.000;67.000
battery;12:25:21.442;44449.51760928241;32.000;3.728;30.000;67.000
battery;12:25:22.481;44449.51762130787;32.000;3.728;30.000;67.000
battery;12:25:23.500;44449.51763310185;32.000;3.728;30.000;67.000
battery;12:25:24.520;44449.517644907406;32.000;3.728;30.000;67.000
battery;12:25:25.540;44449.51765671297;32.000;3.728;30.000;67.000
battery;12:25:26.558;44449.51766849537;32.000;3.728;30.000;67.000
battery;12:25:27.600;44449.51768055555;32.000;3.728;30.000;67.000
battery;12:25:28.620;44449.517692361114;32.000;3.728;30.000;67.000
battery;12:25:29.638;44449.51770414352;32.000;3.728;30.000;67.000
battery;12:25:30.668;44449.517716064816;32.000;3.728;30.000;67.000
battery;12:25:31.677;44449.517727743056;32.000;3.728;30.000;67.000
battery;12:25:32.719;44449.51773980324;32.000;3.728;30.000;67.000
battery;12:25:33.738;44449.51775159722;32.000;3.728;30.000;67.000
battery;12:25:34.758;44449.51776340278;32.000;3.728;30.000;67.000
battery;12:25:35.779;44449.51777521991;32.000;3.728;30.000;67.000
battery;12:25:36.798;44449.51778701389;32.000;3.728;30.000;67.000
battery;12:25:37.839;44449.5177990625;32.000;3.728;30.000;67.000
battery;12:25:38.857;44449.5178108449;32.000;3.728;30.000;67.000
battery;12:25:39.826;44449.51782206018;32.000;3.728;30.000;67.000
battery;12:25:40.898;44449.517834467595;32.000;3.728;30.000;67.000
battery;12:25:41.866;44449.5178456713;32.000;3.728;30.000;67.000
battery;12:25:42.864;44449.51785722222;32.000;3.728;30.000;67.000
battery;12:25:43.918;44449.517869421295;32.000;3.728;30.000;67.000
battery;12:25:44.938;44449.51788122686;32.000;3.728;30.000;67.000
battery;12:25:45.980;44449.51789328703;32.000;3.728;30.000;67.000
battery;12:25:47.000;44449.517905092594;32.000;3.728;30.000;67.000
battery;12:25:48.018;44449.517916875004;32.000;3.728;30.000;67.000
battery;12:25:49.039;44449.517928692134;32.000;3.728;30.000;67.000
battery;12:25:50.059;44449.51794049768;32.000;3.728;30.000;67.000
battery;12:25:51.098;44449.51795252315;32.000;3.728;30.000;67.000
battery;12:25:52.117;44449.51796431713;32.000;3.728;30.000;67.000
battery;12:25:53.139;44449.517976145835;32.000;3.728;30.000;67.000
battery;12:25:54.110;44449.51798738426;32.000;3.728;30.000;67.000
battery;12:25:55.178;44449.51799974537;32.000;3.728;30.000;67.000
battery;12:25:56.218;44449.518011782406;32.000;3.728;30.000;67.000
battery;12:25:57.239;44449.518023599536;32.000;3.728;30.000;67.000
battery;12:28:38.311;44449.5198878588;31.000;3.741;30.100;67.000
battery;12:28:39.273;44449.51989899305;31.000;3.741;30.100;67.000
battery;12:28:40.401;44449.51991204861;31.000;3.741;30.100;67.000
battery;12:28:41.394;44449.519923541666;31.000;3.741;30.100;67.000
battery;12:28:42.410;44449.51993530092;31.000;3.741;30.100;67.000
battery;12:28:43.431;44449.51994711805;31.000;3.741;30.100;67.000
battery;12:28:44.448;44449.51995888889;31.000;3.741;30.100;67.000
battery;12:28:45.470;44449.51997071759;31.000;3.741;30.100;67.000
battery;12:28:46.511;44449.5199827662;31.000;3.741;30.100;67.000
battery;12:28:47.527;44449.519994525464;31.000;3.741;30.100;67.000
battery;12:29:09.441;44449.52024815972;31.000;3.741;30.100;67.000
battery;12:29:10.418;44449.520259467594;31.000;3.741;30.100;67.000
battery;12:29:11.551;44449.52027258102;31.000;3.741;30.100;67.000
battery;12:29:12.462;44449.520283125;31.000;3.741;30.100;67.000
battery;12:29:13.552;44449.520295740745;31.000;3.741;30.100;67.000
battery;12:29:14.523;44449.52030697917;31.000;3.741;30.100;67.000
battery;12:29:15.594;44449.520319375;31.000;3.741;30.100;67.000
battery;12:29:16.564;44449.52033060185;31.000;3.741;30.100;67.000
battery;12:29:17.581;44449.520342372685;31.000;3.741;30.100;67.000
battery;12:29:18.672;44449.520355;31.000;3.741;30.100;67.000
battery;12:29:19.692;44449.520366805555;31.000;3.741;30.100;67.000
battery;12:29:20.660;44449.520378009256;31.000;3.741;30.100;67.000
battery;12:29:21.681;44449.520389826386;31.000;3.741;30.100;67.000
battery;12:29:22.699;44449.520401608796;31.000;3.741;30.100;67.000
battery;12:29:23.742;44449.520413680555;31.000;3.741;30.100;67.000
battery;12:29:24.760;44449.520425462964;31.000;3.741;30.100;67.000
battery;12:29:25.783;44449.52043730324;31.000;3.741;30.100;67.000
battery;12:29:26.801;44449.52044908565;31.000;3.741;30.100;67.000
battery;12:29:27.820;44449.520460879634;31.000;3.741;30.100;67.000
battery;12:29:28.860;44449.520472916665;31.000;3.741;30.100;67.000
battery;12:29:29.878;44449.520484699075;31.000;3.741;30.100;67.000
battery;12:29:30.897;44449.52049649306;31.000;3.741;30.100;67.000
battery;12:29:31.920;44449.520508333335;31.000;3.741;30.100;67.000
battery;12:29:32.938;44449.52052011574;31.000;3.741;30.100;67.000
battery;12:29:33.983;44449.52053221065;31.000;3.741;30.100;67.000
battery;12:29:34.999;44449.520543969906;31.000;3.741;30.100;67.000
battery;12:29:36.020;44449.520555787036;31.000;3.741;30.100;67.000
battery;12:29:37.041;44449.520567604166;31.000;3.741;30.100;67.000
battery;12:29:38.061;44449.52057940973;31.000;3.741;30.100;67.000
battery;12:29:39.105;44449.520591493056;31.000;3.741;30.100;67.000
battery;12:29:40.117;44449.52060320602;31.000;3.741;30.100;67.000
battery;12:29:41.141;44449.520615057874;31.000;3.741;30.100;67.000
battery;12:29:42.161;44449.52062686342;31.000;3.741;30.100;67.000
battery;12:29:43.255;44449.520639525465;31.000;3.741;30.100;67.000
battery;12:29:44.220;44449.520650694445;31.000;3.741;30.100;67.000
battery;12:29:45.241;44449.520662511575;31.000;3.741;30.100;67.000
battery;12:29:46.260;44449.52067430556;31.000;3.741;30.100;67.000
battery;12:29:47.280;44449.52068611111;31.000;3.741;30.100;67.000
battery;12:29:48.301;44449.52069792824;31.000;3.741;30.100;67.000
battery;12:29:49.341;44449.520709965276;31.000;3.741;30.100;67.000
battery;12:29:50.360;44449.520721759254;31.000;3.741;30.100;67.000
battery;12:29:51.383;44449.52073359954;31.000;3.741;30.100;67.000
battery;12:29:52.401;44449.520745381946;31.000;3.741;30.100;67.000
battery;12:29:53.422;44449.520757199076;31.000;3.741;30.100;67.000
battery;12:29:54.461;44449.52076922454;31.000;3.741;30.100;67.000
battery;12:32:25.686;44449.52251951389;31.000;3.747;28.900;67.000
battery;12:32:26.679;44449.52253100694;31.000;3.747;28.900;67.000
battery;12:32:27.755;44449.52254346065;31.000;3.747;28.900;67.000
battery;12:32:28.800;44449.52255555555;31.000;3.747;28.900;67.000
battery;12:32:29.767;44449.522566747684;31.000;3.747;28.900;67.000
battery;12:32:30.786;44449.52257854167;31.000;3.747;28.900;67.000
battery;12:32:31.807;44449.5225903588;31.000;3.747;28.900;67.000
battery;12:32:32.826;44449.52260215278;31.000;3.747;28.900;67.000
battery;12:32:33.920;44449.522614814814;31.000;3.747;28.900;67.000
battery;12:32:34.937;44449.52262658565;31.000;3.747;28.900;67.000
battery;12:32:35.906;44449.522637800925;31.000;3.747;28.900;67.000
battery;12:32:36.927;44449.522649618055;31.000;3.747;28.900;67.000
battery;12:32:38.001;44449.52266204861;31.000;3.747;28.900;67.000
battery;12:32:38.965;44449.52267320602;31.000;3.747;28.900;67.000
battery;12:32:40.007;44449.5226852662;31.000;3.747;28.900;67.000
battery;12:32:41.076;44449.52269763889;31.000;3.747;28.900;67.000
battery;12:32:42.046;44449.52270886574;31.000;3.747;28.900;67.000
battery;12:32:43.115;44449.52272123843;31.000;3.747;28.900;67.000
battery;12:32:44.086;44449.52273247685;31.000;3.747;28.900;67.000
battery;12:32:45.128;44449.52274453704;31.000;3.747;28.900;67.000
battery;12:32:46.196;44449.52275689815;31.000;3.747;28.900;67.000
battery;12:32:47.166;44449.522768124996;31.000;3.747;28.900;67.000
battery;12:32:48.188;44449.5227799537;31.000;3.747;28.900;67.000
battery;12:32:49.206;44449.52279173611;31.000;3.747;28.900;67.000
battery;12:32:50.246;44449.52280377314;31.000;3.747;28.900;67.000
battery;12:32:51.266;44449.522815578704;31.000;3.747;28.900;67.000
battery;12:32:52.285;44449.52282737268;31.000;3.747;28.900;67.000
battery;12:32:53.358;44449.522839791665;31.000;3.747;28.900;67.000
battery;12:32:54.325;44449.5228509838;31.000;3.747;28.900;67.000
battery;12:32:55.418;44449.52286363426;31.000;3.747;28.900;67.000
battery;12:32:56.436;44449.52287541667;31.000;3.747;28.900;67.000
battery;12:32:57.457;44449.5228872338;31.000;3.747;28.900;67.000
battery;12:32:58.427;44449.52289846065;31.000;3.747;28.900;67.000
battery;12:32:59.519;44449.52291109954;31.000;3.747;28.900;67.000
battery;12:33:00.537;44449.522922881944;31.000;3.747;28.900;67.000
battery;12:33:01.557;44449.5229346875;31.000;3.747;28.900;67.000
battery;12:33:02.530;44449.52294594907;31.000;3.747;28.900;67.000
battery;12:35:47.129;44449.52485103009;31.000;3.758;29.900;67.000
battery;12:35:48.104;44449.524862314815;31.000;3.758;29.900;67.000
battery;12:35:49.224;44449.52487527778;31.000;3.758;29.900;67.000
battery;12:35:49.902;44449.524883125;31.000;3.682;30.100;67.000
battery;12:35:50.275;44449.52488744213;31.000;3.682;30.100;67.000
battery;12:35:50.461;44449.524889594904;31.000;3.682;30.100;3.000
battery;12:35:51.299;44449.52489929398;31.000;3.682;30.100;3.000
battery;12:35:52.319;44449.524911099536;31.000;3.682;30.100;3.000
battery;12:35:53.337;44449.524922881945;31.000;3.682;30.100;3.000
battery;12:35:54.380;44449.524934953704;31.000;3.682;30.100;3.000
battery;12:35:55.346;44449.52494613426;31.000;3.682;30.100;3.000
battery;12:35:56.370;44449.52495798611;31.000;3.682;30.100;3.000
battery;12:35:57.388;44449.52496976852;31.000;3.682;30.100;3.000
battery;12:35:58.405;44449.52498153935;31.000;3.682;30.100;3.000
battery;12:35:59.426;44449.52499335648;31.000;3.682;30.100;3.000
battery;12:36:00.518;44449.52500599537;31.000;3.682;30.100;3.000
battery;12:36:01.538;44449.52501780093;31.000;3.682;30.100;3.000
battery;12:36:02.556;44449.52502958333;31.000;3.682;30.100;3.000
battery;12:36:03.522;44449.52504076389;31.000;3.682;30.100;3.000
battery;12:36:04.543;44449.52505258102;31.000;3.682;30.100;3.000
battery;12:36:05.575;44449.525064525464;31.000;3.682;30.100;3.000
battery;12:36:06.607;44449.52507646991;31.000;3.682;30.100;3.000
battery;12:36:07.680;44449.525088888884;31.000;3.682;30.100;3.000
battery;12:36:08.649;44449.52510010416;31.000;3.682;30.100;3.000
battery;12:36:09.668;44449.52511189815;31.000;3.682;30.100;3.000
battery;12:36:10.758;44449.52512451389;31.000;3.682;30.100;3.000
battery;12:36:11.779;44449.52513633102;31.000;3.682;30.100;3.000
battery;12:36:12.797;44449.525148113426;31.000;3.682;30.100;3.000
battery;12:36:13.765;44449.52515931713;31.000;3.682;30.100;3.000
battery;12:36:14.785;44449.52517112269;31.000;3.682;30.100;3.000
battery;12:36:15.878;44449.52518377315;31.000;3.682;30.100;3.000
battery;12:36:16.846;44449.52519497686;31.000;3.682;30.100;3.000
battery;12:36:17.865;44449.525206770835;31.000;3.682;30.100;3.000
battery;12:36:18.886;44449.525218587965;31.000;3.682;30.100;3.000
battery;12:36:19.906;44449.52523039352;31.000;3.682;30.100;3.000
battery;12:36:20.995;44449.52524299768;31.000;3.682;30.100;3.000
battery;12:36:22.085;44449.52525561342;31.000;3.682;30.100;3.000
battery;12:36:23.098;44449.52526733796;31.000;3.682;30.100;3.000
battery;12:36:24.143;44449.52527943287;31.000;3.682;30.100;3.000
battery;12:36:24.636;44449.525285138894;31.000;3.748;30.100;3.000
battery;12:36:24.845;44449.52528755787;31.000;3.748;30.100;67.000
battery;12:36:25.104;44449.52529055555;31.000;3.748;30.100;67.000
battery;12:36:26.125;44449.525302372684;31.000;3.748;30.100;67.000
battery;12:39:13.601;44449.527240752315;30.000;3.744;30.400;67.000
battery;12:39:14.609;44449.52725241898;30.000;3.744;30.400;67.000
battery;12:39:14.748;44449.52725402778;30.000;3.692;30.900;67.000
battery;12:39:15.507;44449.527262812495;30.000;3.692;30.900;3.000
battery;12:39:15.677;44449.52726478009;30.000;3.692;30.900;3.000
battery;12:39:16.671;44449.52727628472;30.000;3.692;30.900;3.000
battery;12:39:17.690;44449.52728807871;30.000;3.692;30.900;3.000
battery;12:39:18.711;44449.52729989583;30.000;3.692;30.900;3.000
battery;12:39:19.732;44449.52731171296;30.000;3.692;30.900;3.000
battery;12:39:20.751;44449.52732350695;30.000;3.692;30.900;3.000
battery;12:39:21.712;44449.52733462963;30.000;3.692;30.900;3.000
battery;12:39:22.752;44449.52734666667;30.000;3.692;30.900;3.000
battery;12:39:23.770;44449.52735844908;30.000;3.692;30.900;3.000
battery;12:39:24.789;44449.52737024306;30.000;3.692;30.900;3.000
battery;12:39:25.808;44449.527382037035;30.000;3.692;30.900;3.000
battery;12:39:26.830;44449.52739386574;30.000;3.692;30.900;3.000
battery;12:39:27.872;44449.527405925925;30.000;3.692;30.900;3.000
battery;12:39:28.888;44449.52741768518;30.000;3.692;30.900;3.000
battery;12:39:29.911;44449.527429525464;30.000;3.692;30.900;3.000
battery;12:39:30.931;44449.52744133102;30.000;3.692;30.900;3.000
battery;12:39:31.949;44449.52745311343;30.000;3.692;30.900;3.000
battery;12:39:32.990;44449.52746516204;30.000;3.692;30.900;3.000
battery;12:39:34.008;44449.527476944444;30.000;3.692;30.900;3.000
battery;12:39:35.031;44449.52748878472;30.000;3.692;30.900;3.000
battery;12:39:36.049;44449.52750056713;30.000;3.692;30.900;3.000
battery;12:39:37.158;44449.527513402776;30.000;3.692;30.900;3.000
battery;12:39:38.114;44449.527524467594;30.000;3.692;30.900;3.000
battery;12:39:39.133;44449.52753626158;30.000;3.692;30.900;3.000
battery;12:39:40.152;44449.52754805556;30.000;3.692;30.900;3.000
battery;12:39:41.168;44449.527559814815;30.000;3.692;30.900;3.000
battery;12:39:42.191;44449.5275716551;30.000;3.692;30.900;3.000
battery;12:39:43.232;44449.527583703704;30.000;3.745;30.800;3.000
battery;12:39:43.234;44449.52758372686;30.000;3.745;30.800;3.000
battery;12:39:43.492;44449.52758671297;30.000;3.745;30.800;67.000
battery;12:39:44.306;44449.527596134256;30.000;3.745;30.800;67.000
battery;12:42:26.488;44449.52947324074;30.000;3.757;30.300;67.000
battery;12:42:27.455;44449.529484432875;30.000;3.757;30.300;67.000
battery;12:42:28.547;44449.52949707176;30.000;3.757;30.300;67.000
battery;12:42:29.515;44449.52950827546;30.000;3.757;30.300;67.000
battery;12:42:30.535;44449.52952008102;30.000;3.757;30.300;67.000
battery;12:42:31.557;44449.52953190972;30.000;3.757;30.300;67.000
battery;12:42:32.571;44449.52954364583;30.000;3.757;30.300;67.000
battery;12:42:33.593;44449.52955547454;30.000;3.757;30.300;67.000
battery;12:42:34.637;44449.52956755787;30.000;3.757;30.300;67.000
battery;12:42:35.657;44449.52957936343;30.000;3.757;30.300;67.000
battery;12:42:36.678;44449.52959118056;30.000;3.757;30.300;67.000
battery;12:42:37.698;44449.52960298611;30.000;3.757;30.300;67.000
battery;12:42:38.709;44449.529614687504;30.000;3.757;30.300;67.000
battery;12:42:39.754;44449.52962678241;30.000;3.757;30.300;67.000
battery;12:42:40.774;44449.52963858796;30.000;3.757;30.300;67.000
battery;12:42:41.794;44449.52965039352;30.000;3.757;30.300;67.000
battery;12:42:42.816;44449.52966222222;30.000;3.757;30.300;67.000
battery;12:42:43.837;44449.52967403935;30.000;3.757;30.300;67.000
battery;12:42:44.875;44449.52968605324;30.000;3.757;30.300;67.000
battery;12:42:45.953;44449.529698530096;30.000;3.757;30.300;67.000
battery;12:42:46.918;44449.52970969907;30.000;3.757;30.300;67.000
battery;12:42:47.937;44449.529721493054;30.000;3.757;30.300;67.000
battery;12:42:49.027;44449.5297341088;30.000;3.757;30.300;67.000
battery;12:42:50.057;44449.52974603009;30.000;3.757;30.300;67.000
battery;12:42:51.129;44449.5297584375;30.000;3.757;30.300;67.000
battery;12:42:52.098;44449.52976965278;30.000;3.757;30.300;67.000
battery;12:42:53.190;44449.52978229166;30.000;3.757;30.300;67.000
battery;12:42:54.211;44449.52979410879;30.000;3.757;30.300;67.000
battery;12:42:55.177;44449.52980528935;30.000;3.757;30.300;67.000
battery;12:42:56.250;44449.52981770833;30.000;3.757;30.300;67.000
battery;12:42:57.271;44449.52982952546;30.000;3.757;30.300;67.000
battery;12:42:58.310;44449.529841550924;30.000;3.757;30.300;67.000
battery;12:42:59.277;44449.52985274306;30.000;3.757;30.300;67.000
battery;12:43:00.298;44449.52986456019;30.000;3.757;30.300;67.000
battery;12:43:01.318;44449.52987636574;30.000;3.757;30.300;67.000
battery;12:43:02.335;44449.529888136574;30.000;3.757;30.300;67.000
battery;12:43:03.356;44449.529899953704;30.000;3.757;30.300;67.000
battery;12:43:04.391;44449.52991193287;30.000;3.757;30.300;67.000
battery;12:43:05.410;44449.52992372685;30.000;3.757;30.300;67.000
battery;12:43:06.429;44449.52993552083;30.000;3.757;30.300;67.000
battery;12:43:07.452;44449.52994736111;30.000;3.757;30.300;67.000
battery;12:43:08.473;44449.52995917824;30.000;3.757;30.300;67.000
battery;12:43:09.510;44449.52997118056;30.000;3.757;30.300;67.000
battery;12:43:10.530;44449.52998298611;30.000;3.757;30.300;67.000
battery;12:43:11.552;44449.52999481482;30.000;3.757;30.300;67.000
battery;12:43:12.571;44449.530006608795;30.000;3.757;30.300;67.000
battery;12:43:13.592;44449.530018425925;30.000;3.757;30.300;67.000
battery;12:43:14.632;44449.53003046296;30.000;3.757;30.300;67.000
battery;12:43:15.651;44449.53004225694;30.000;3.757;30.300;67.000
