geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
geo;12:07:22.091;44449.50511679398;8.69892020;50.11461166;42.196;gps;15.008;0.000;0.000;18.552
geo;12:07:23.112;44449.50512861111;8.69892011;50.11461165;42.327;gps;15.008;0.000;0.000;18.559
geo;12:07:24.129;44449.505140381945;8.69892009;50.11461165;42.320;gps;15.008;0.000;0.000;18.560
geo;12:07:25.090;44449.50515150463;8.69892006;50.11461163;42.363;gps;15.008;0.000;0.000;18.563
geo;12:07:26.131;44449.50516355324;8.69892003;50.11461161;42.385;gps;13.936;0.000;0.000;18.566
geo;12:07:27.089;44449.50517464121;8.69892004;50.11461162;42.474;gps;13.936;0.000;0.000;18.567
geo;12:07:27.467;44449.5051790162;8.69890390;50.11456220;152.800;net;16.104;0.000;0.000;18.567
geo;12:07:28.106;44449.50518641203;8.69891923;50.11460874;42.403;gps;12.864;0.000;0.000;18.893
geo;12:07:29.126;44449.505198217594;8.69891921;50.11460873;42.432;gps;12.864;0.000;0.000;18.894
geo;12:07:30.090;44449.505209375;8.69891919;50.11460871;42.474;gps;12.864;0.000;0.000;18.897
geo;12:07:31.107;44449.50522114584;8.69891917;50.11460873;42.547;gps;12.864;0.000;0.000;18.900
geo;12:07:32.132;44449.50523300926;8.69891916;50.11460871;42.616;gps;12.864;0.000;0.000;18.902
geo;12:07:33.089;44449.50524408565;8.69891915;50.11460873;42.777;gps;12.864;0.000;0.000;18.904
geo;12:07:34.128;44449.50525611111;8.69891906;50.11460871;42.759;gps;13.936;0.000;0.000;18.911
geo;12:07:35.093;44449.505267280096;8.69891904;50.11460869;42.800;gps;13.936;0.000;0.000;18.914
geo;12:07:36.107;44449.5052790162;8.69891918;50.11460845;44.040;gps;12.864;0.000;0.000;18.942
geo;12:07:37.129;44449.50529084491;8.69891914;50.11460845;44.061;gps;12.864;0.000;0.000;18.945
geo;12:07:38.090;44449.5053019676;8.69891913;50.11460844;44.078;gps;12.864;0.000;0.000;18.946
geo;12:07:39.107;44449.505313738424;8.69891903;50.11460843;44.099;gps;12.864;0.000;0.000;18.954
geo;12:07:40.130;44449.505325578706;8.69891901;50.11460842;44.193;gps;13.936;0.000;0.000;18.955
geo;12:07:41.090;44449.505336689814;8.69891895;50.11460841;44.208;gps;13.936;0.000;0.000;18.960
geo;12:07:42.133;44449.50534876157;8.69891895;50.11460843;44.286;gps;15.008;0.000;0.000;18.962
geo;12:07:43.089;44449.50535982639;8.69891894;50.11460843;44.291;gps;15.008;0.000;0.000;18.963
geo;12:07:44.106;44449.50537159722;8.69891890;50.11460843;44.310;gps;15.008;0.000;0.000;18.966
geo;12:07:45.132;44449.50538347222;8.69891885;50.11460841;44.341;gps;15.008;0.000;0.000;18.970
geo;12:07:46.087;44449.50539452546;8.69891883;50.11460839;44.375;gps;15.008;0.000;0.000;18.973
geo;12:07:47.107;44449.50540633102;8.69891880;50.11460838;44.309;gps;15.008;0.000;0.000;18.975
geo;12:07:47.486;44449.5054107176;8.69890360;50.11457960;152.600;net;13.275;0.000;0.000;18.975
geo;12:07:48.129;44449.50541815972;8.69891768;50.11460611;44.204;gps;12.864;0.000;0.000;19.240
geo;12:07:49.094;44449.5054293287;8.69891767;50.11460610;44.220;gps;13.936;0.000;0.000;19.241
geo;12:07:50.132;44449.5054413426;8.69891764;50.11460609;44.224;gps;15.008;0.000;0.000;19.243
geo;12:07:51.086;44449.505452384255;8.69891763;50.11460608;44.280;gps;16.080;0.000;0.000;19.245
geo;12:07:52.107;44449.505464201386;8.69891762;50.11460608;44.305;gps;16.080;0.000;0.000;19.245
geo;12:07:53.127;44449.50547600695;8.69891759;50.11460606;44.336;gps;17.152;0.000;0.000;19.248
geo;12:07:54.091;44449.50548716435;8.69891758;50.11460605;44.336;gps;17.152;0.000;0.000;19.250
geo;12:07:55.110;44449.50549895833;8.69891757;50.11460605;44.347;gps;17.152;0.000;0.000;19.250
geo;12:07:56.132;44449.505510787036;8.69891755;50.11460603;44.361;gps;17.152;0.000;0.000;19.253
geo;12:07:57.089;44449.50552186342;8.69891754;50.11460603;44.363;gps;18.224;0.000;0.000;19.254
geo;12:07:58.131;44449.50553392361;8.69891752;50.11460602;44.366;gps;18.224;0.000;0.000;19.256
geo;12:07:59.092;44449.5055450463;8.69891751;50.11460601;44.483;gps;20.368;0.000;0.000;19.257
geo;12:08:00.108;44449.505556805554;8.69891750;50.11460601;44.481;gps;20.368;0.000;0.000;19.258
geo;12:08:01.131;44449.505568645836;8.69891747;50.11460599;44.523;gps;16.080;0.000;0.000;19.261
geo;12:08:02.091;44449.505579756944;8.69891747;50.11460602;44.803;gps;16.080;0.000;0.000;19.264
geo;12:08:03.108;44449.50559152778;8.69891746;50.11460602;44.823;gps;18.224;0.000;0.000;19.265
geo;12:08:04.130;44449.505603356476;8.69891743;50.11460601;44.836;gps;19.296;0.000;0.000;19.267
geo;12:08:05.094;44449.50561451389;8.69891744;50.11460598;44.921;gps;19.296;0.000;0.000;19.271
geo;12:08:06.132;44449.50562652778;8.69891742;50.11460599;44.913;gps;19.296;0.000;0.000;19.272
geo;12:08:07.089;44449.50563760417;8.69891741;50.11460599;44.922;gps;19.296;0.000;0.000;19.273
geo;12:08:07.529;44449.505642696764;8.69889160;50.11459380;152.600;net;12.115;0.000;0.000;19.273
geo;12:08:08.106;44449.505649375;8.69891534;50.11460489;45.010;gps;13.936;0.000;0.000;19.465
geo;12:08:09.134;44449.50566127315;8.69891532;50.11460490;45.037;gps;13.936;0.000;0.000;19.466
geo;12:08:10.089;44449.505672326384;8.69891532;50.11460489;45.042;gps;12.864;0.000;0.000;19.468
geo;12:08:11.105;44449.50568408565;8.69891532;50.11460490;45.082;gps;12.864;0.000;0.000;19.469
geo;12:08:12.127;44449.505695914355;8.69891530;50.11460493;45.110;gps;12.864;0.000;0.000;19.472
geo;12:08:13.091;44449.50570707176;8.69891528;50.11460492;45.122;gps;12.864;0.000;0.000;19.474
geo;12:08:14.131;44449.5057191088;8.69891529;50.11460491;45.206;gps;12.864;0.000;0.000;19.475
geo;12:08:15.091;44449.505730219906;8.69891533;50.11460491;45.229;gps;12.864;0.000;0.000;19.478
geo;12:08:16.107;44449.50574197917;8.69891534;50.11460492;45.300;gps;12.864;0.000;0.000;19.480
geo;12:08:17.130;44449.505753819445;8.69891534;50.11460493;45.471;gps;12.864;0.000;0.000;19.481
geo;12:08:18.090;44449.50576493055;8.69891535;50.11460493;45.478;gps;13.936;0.000;0.000;19.481
geo;12:08:19.109;44449.50577672454;8.69891534;50.11460493;45.519;gps;13.936;0.000;0.000;19.482
geo;12:08:20.132;44449.50578856481;8.69891538;50.11460495;45.770;gps;13.936;0.000;0.000;19.486
geo;12:08:21.092;44449.50579967593;8.69891535;50.11460495;45.779;gps;13.936;0.000;0.000;19.488
geo;12:08:22.128;44449.50581166666;8.69891533;50.11460494;45.864;gps;13.936;0.000;0.000;19.490
geo;12:08:23.093;44449.50582283565;8.69891528;50.11460494;45.849;gps;13.936;0.000;0.000;19.493
geo;12:08:24.108;44449.50583458334;8.69891530;50.11460492;45.998;gps;13.936;0.000;0.000;19.496
geo;12:08:25.129;44449.50584640046;8.69891527;50.11460493;46.077;gps;12.864;0.000;0.000;19.498
geo;12:08:26.088;44449.5058575;8.69891525;50.11460494;46.149;gps;12.864;0.000;0.000;19.500
geo;12:08:27.106;44449.50586928241;8.69891521;50.11460495;46.142;gps;12.864;0.000;0.000;19.503
geo;12:08:27.491;44449.505873738424;8.69888390;50.11458170;152.800;net;12.653;0.000;0.000;19.503
geo;12:08:28.128;44449.50588111111;8.69891305;50.11460324;45.995;gps;10.720;0.000;0.000;19.748
geo;12:08:29.092;44449.50589226852;8.69891303;50.11460323;46.001;gps;11.792;0.000;0.000;19.749
geo;12:08:30.131;44449.50590429398;8.69891300;50.11460322;46.178;gps;11.792;0.000;0.000;19.752
geo;12:08:31.090;44449.505915393514;8.69891299;50.11460322;46.337;gps;11.792;0.000;0.000;19.753
geo;12:08:32.108;44449.505927175924;8.69891298;50.11460323;46.565;gps;11.792;0.000;0.000;19.754
geo;12:08:33.126;44449.50593895833;8.69891300;50.11460320;46.637;gps;11.792;0.000;0.000;19.758
geo;12:08:34.088;44449.50595009259;8.69891301;50.11460320;46.765;gps;11.792;0.000;0.000;19.758
geo;12:08:35.109;44449.50596190972;8.69891302;50.11460319;46.980;gps;11.792;0.000;0.000;19.760
geo;12:08:36.129;44449.50597371528;8.69891302;50.11460318;47.174;gps;11.792;0.000;0.000;19.761
geo;12:08:37.096;44449.5059849074;8.69891302;50.11460316;47.384;gps;12.864;0.000;0.000;19.763
geo;12:08:38.132;44449.50599689815;8.69891301;50.11460317;47.497;gps;12.864;0.000;0.000;19.764
geo;12:08:39.087;44449.50600795139;8.69891300;50.11460317;47.699;gps;12.864;0.000;0.000;19.765
geo;12:08:40.107;44449.50601975694;8.69891299;50.11460318;47.730;gps;12.864;0.000;0.000;19.766
geo;12:08:41.130;44449.50603159722;8.69891298;50.11460319;47.831;gps;12.864;0.000;0.000;19.768
geo;12:08:42.088;44449.506042685185;8.69891293;50.11460319;47.896;gps;12.864;0.000;0.000;19.771
geo;12:08:43.110;44449.506054513884;8.69891290;50.11460319;47.936;gps;12.864;0.000;0.000;19.773
geo;12:08:44.131;44449.506066331014;8.69891292;50.11460320;48.117;gps;12.864;0.000;0.000;19.775
geo;12:08:45.088;44449.50607740741;8.69891292;50.11460321;48.206;gps;12.864;0.000;0.000;19.776
geo;12:08:46.129;44449.506089456016;8.69891291;50.11460321;48.346;gps;12.864;0.000;0.000;19.777
geo;12:08:47.088;44449.506100555554;8.69891294;50.11460320;48.499;gps;12.864;0.000;0.000;19.779
geo;12:08:47.466;44449.50610493055;8.69887580;50.11459170;151.000;net;12.463;0.000;0.000;19.779
geo;12:08:48.107;44449.50611234954;8.69891045;50.11460242;48.507;gps;10.720;0.000;0.000;19.977
geo;12:08:49.131;44449.50612420139;8.69891045;50.11460242;48.622;gps;10.720;0.000;0.000;19.977
geo;12:08:50.085;44449.50613524306;8.69891046;50.11460242;48.800;gps;11.792;0.000;0.000;19.978
geo;12:08:51.106;44449.50614706019;8.69891047;50.11460242;48.858;gps;11.792;0.000;0.000;19.978
geo;12:08:52.128;44449.50615888889;8.69891048;50.11460245;49.065;gps;10.720;0.000;0.000;19.982
geo;12:08:53.090;44449.506170023145;8.69891052;50.11460250;49.295;gps;11.792;0.000;0.000;19.988
geo;12:08:54.133;44449.506182094905;8.69891057;50.11460257;49.639;gps;11.792;0.000;0.000;19.996
geo;12:08:55.091;44449.50619318287;8.69891063;50.11460264;50.008;gps;11.792;0.000;0.000;20.005
geo;12:08:56.108;44449.50620495371;8.69891068;50.11460271;50.333;gps;11.792;0.000;0.000;20.014
geo;12:08:57.130;44449.50621678241;8.69891070;50.11460275;50.464;gps;12.864;0.000;0.000;20.019
geo;12:08:58.086;44449.50622784722;8.69891075;50.11460281;50.788;gps;12.864;0.000;0.000;20.026
geo;12:08:59.107;44449.50623966435;8.69891077;50.11460285;50.978;gps;12.864;0.000;0.000;20.031
geo;12:09:00.132;44449.50625152778;8.69891077;50.11460288;51.141;gps;12.864;0.000;0.000;20.034
geo;12:09:01.089;44449.50626260416;8.69891082;50.11460294;51.500;gps;12.864;0.000;0.000;20.042
geo;12:09:02.129;44449.5062746412;8.69891086;50.11460300;51.778;gps;12.864;0.000;0.000;20.049
geo;12:09:03.089;44449.506285752315;8.69891086;50.11460299;51.802;gps;13.936;0.000;0.000;20.050
geo;12:09:04.109;44449.50629755787;8.69891086;50.11460300;51.940;gps;13.936;0.000;0.000;20.051
geo;12:09:05.132;44449.506309398144;8.69891087;50.11460302;52.000;gps;13.936;0.000;0.000;20.053
geo;12:09:06.089;44449.50632047454;8.69891089;50.11460305;52.201;gps;13.936;0.000;0.000;20.057
geo;12:09:07.108;44449.50633226852;8.69891093;50.11460311;52.476;gps;13.936;0.000;0.000;20.064
geo;12:09:07.570;44449.50633761574;8.69889670;50.11456600;152.600;net;16.682;0.000;0.000;20.064
geo;12:09:08.129;44449.50634408565;8.69891048;50.11460178;52.685;gps;11.792;0.000;0.000;20.216
geo;12:09:09.090;44449.50635520833;8.69891047;50.11460177;52.772;gps;11.792;0.000;0.000;20.217
geo;12:09:10.133;44449.50636728009;8.69891045;50.11460173;52.956;gps;11.792;0.000;0.000;20.222
geo;12:09:11.089;44449.50637834491;8.69891044;50.11460168;53.142;gps;11.792;0.000;0.000;20.227
geo;12:09:12.105;44449.506390104165;8.69891038;50.11460162;53.309;gps;11.792;0.000;0.000;20.235
geo;12:09:13.129;44449.50640195602;8.69891036;50.11460155;53.476;gps;11.792;0.000;0.000;20.243
geo;12:09:14.091;44449.506413090276;8.69891028;50.11460153;53.550;gps;11.792;0.000;0.000;20.249
geo;12:09:15.111;44449.50642489584;8.69891026;50.11460150;53.723;gps;12.864;0.000;0.000;20.253
geo;12:09:16.129;44449.50643667824;8.69891022;50.11460147;53.808;gps;12.864;0.000;0.000;20.257
geo;12:09:17.089;44449.50644778935;8.69891018;50.11460147;53.868;gps;12.864;0.000;0.000;20.260
geo;12:09:18.129;44449.506459826385;8.69891015;50.11460146;53.892;gps;12.864;0.000;0.000;20.262
geo;12:09:19.087;44449.50647091435;8.69891015;50.11460144;53.958;gps;12.864;0.000;0.000;20.265
geo;12:09:20.108;44449.50648273148;8.69891014;50.11460143;53.983;gps;12.864;0.000;0.000;20.266
geo;12:09:21.130;44449.506494560184;8.69891011;50.11460142;54.002;gps;11.792;0.000;0.000;20.268
geo;12:09:22.090;44449.50650567129;8.69891011;50.11460141;53.993;gps;11.792;0.000;0.000;20.269
geo;12:09:23.107;44449.50651744213;8.69891010;50.11460141;53.984;gps;11.792;0.000;0.000;20.270
geo;12:09:24.129;44449.50652927083;8.69891007;50.11460140;54.021;gps;11.792;0.000;0.000;20.273
geo;12:09:25.091;44449.50654040509;8.69891007;50.11460138;54.073;gps;11.792;0.000;0.000;20.275
geo;12:09:26.130;44449.506552430554;8.69891008;50.11460137;54.101;gps;12.864;0.000;0.000;20.276
geo;12:09:27.089;44449.50656353009;8.69891007;50.11460132;54.226;gps;12.864;0.000;0.000;20.282
geo;12:09:27.528;44449.50656861111;8.69887430;50.11458520;152.800;net;12.043;0.000;0.000;20.282
geo;12:09:28.107;44449.5065753125;8.69890776;50.11460023;54.115;gps;10.720;0.000;0.000;20.486
geo;12:09:29.129;44449.50658714121;8.69890775;50.11460020;54.214;gps;10.720;0.000;0.000;20.489
geo;12:09:30.089;44449.506598252316;8.69890776;50.11460019;54.239;gps;10.720;0.000;0.000;20.491
geo;12:09:31.108;44449.5066100463;8.69890774;50.11460015;54.343;gps;11.792;0.000;0.000;20.495
geo;12:09:32.130;44449.506621875;8.69890771;50.11460014;54.365;gps;11.792;0.000;0.000;20.498
geo;12:09:33.089;44449.50663297454;8.69890772;50.11460009;54.520;gps;11.792;0.000;0.000;20.503
geo;12:09:34.126;44449.50664497685;8.69890769;50.11460007;54.558;gps;11.792;0.000;0.000;20.507
geo;12:09:35.092;44449.506656157406;8.69890767;50.11460005;54.605;gps;11.792;0.000;0.000;20.509
geo;12:09:36.107;44449.506667905094;8.69890768;50.11460005;54.596;gps;11.792;0.000;0.000;20.510
geo;12:09:37.128;44449.506679722224;8.69890768;50.11460004;54.631;gps;11.792;0.000;0.000;20.511
geo;12:09:38.095;44449.50669091435;8.69890767;50.11460003;54.648;gps;11.792;0.000;0.000;20.512
geo;12:09:39.108;44449.506702638886;8.69890764;50.11460002;54.660;gps;11.792;0.000;0.000;20.515
geo;12:09:40.130;44449.50671446759;8.69890763;50.11460002;54.651;gps;12.864;0.000;0.000;20.515
geo;12:09:41.086;44449.50672553241;8.69890762;50.11460002;54.662;gps;12.864;0.000;0.000;20.516
geo;12:09:42.128;44449.506737592594;8.69890761;50.11460002;54.680;gps;13.936;0.000;0.000;20.517
geo;12:09:43.093;44449.506748761574;8.69890760;50.11460001;54.703;gps;13.936;0.000;0.000;20.518
geo;12:09:44.107;44449.50676049769;8.69890759;50.11460000;54.732;gps;17.152;0.000;0.000;20.520
geo;12:09:45.135;44449.506772395835;8.69890758;50.11460000;54.741;gps;21.440;0.000;0.000;20.520
geo;12:09:46.088;44449.506783425924;8.69890757;50.11459999;54.782;gps;26.800;0.000;0.000;20.522
geo;12:09:47.105;44449.50679519676;8.69890757;50.11459999;54.787;gps;30.016;0.000;0.000;20.522
geo;12:09:47.624;44449.50680120371;8.69891070;50.11458250;152.600;net;15.684;0.000;0.000;20.522
geo;12:09:48.205;44449.506807928236;8.69890769;50.11459932;54.791;gps;19.296;0.000;0.000;20.596
geo;12:09:49.084;44449.50681810185;8.69890769;50.11459931;54.803;gps;21.440;0.000;0.000;20.598
geo;12:09:50.126;44449.506830162034;8.69890769;50.11459932;54.784;gps;24.656;0.000;0.000;20.599
geo;12:09:51.090;44449.506841319446;8.69890769;50.11459931;54.792;gps;25.728;0.000;0.000;20.600
geo;12:09:52.106;44449.5068530787;8.69890769;50.11459932;54.772;gps;30.016;0.000;0.000;20.601
geo;12:09:53.128;44449.50686490741;8.69890769;50.11459932;54.790;gps;33.232;0.000;0.000;20.601
geo;12:09:54.086;44449.50687599537;8.69890769;50.11459932;54.791;gps;43.952;0.000;0.000;20.601
geo;12:09:55.105;44449.50688778935;8.69890770;50.11459932;54.779;gps;55.744;0.000;0.000;20.602
geo;12:09:56.125;44449.50689959491;8.69890770;50.11459932;54.782;gps;67.536;0.000;0.000;20.602
geo;12:09:57.088;44449.50691074074;8.69890770;50.11459932;54.782;gps;82.544;0.000;0.000;20.602
geo;12:09:58.129;44449.506922789355;8.69890770;50.11459932;54.783;gps;96.480;0.000;0.000;20.602
geo;12:09:59.086;44449.50693386574;8.69890770;50.11459932;54.783;gps;115.776;0.000;0.000;20.602
geo;12:10:00.105;44449.50694565973;8.69890770;50.11459932;54.783;gps;135.072;0.000;0.000;20.602
geo;12:10:01.126;44449.50695747686;8.69890770;50.11459932;54.783;gps;157.584;0.000;0.000;20.602
geo;12:10:02.093;44449.50696866898;8.69897162;50.11455459;155.682;gps;182.240;112.500;0.490;27.343
geo;12:10:07.588;44449.50703226852;8.69889750;50.11457610;151.600;net;14.986;0.000;0.000;27.343
geo;12:10:18.725;44449.50716116898;8.69889600;50.11458740;151.600;net;12.736;0.000;0.000;27.343
geo;12:10:28.705;44449.50727667824;8.69889130;50.11458890;151.600;net;13.140;0.000;0.000;27.343
geo;12:10:38.773;44449.50739320602;8.69887170;50.11457470;151.000;net;13.275;0.000;0.000;27.343
geo;12:10:48.749;44449.50750866898;8.69887880;50.11458330;151.000;net;12.484;0.000;0.000;27.343
geo;12:10:58.669;44449.5076234838;8.69887840;50.11458270;151.000;net;13.509;0.000;0.000;27.343
geo;12:11:08.711;44449.50773971065;8.69888000;50.11456630;152.800;net;12.115;0.000;0.000;27.343
geo;12:11:18.768;44449.507856111115;8.69887610;50.11456500;152.800;net;12.923;0.000;0.000;27.343
geo;12:11:28.747;44449.50797160879;8.69887990;50.11457480;152.800;net;12.647;0.000;0.000;27.343
geo;12:11:38.729;44449.50808714121;8.69888790;50.11457840;152.800;net;12.345;0.000;0.000;27.343
geo;12:11:48.715;44449.50820271991;8.69888440;50.11458500;152.800;net;13.085;0.000;0.000;27.343
geo;12:11:58.770;44449.50831909722;8.69888480;50.11458530;152.800;net;12.786;0.000;0.000;27.343
geo;12:12:08.755;44449.508434664356;8.69887870;50.11458860;152.800;net;12.004;0.000;0.000;27.343
geo;12:12:18.738;44449.50855020834;8.69887320;50.11459110;152.800;net;12.630;0.000;0.000;27.343
geo;12:12:28.713;44449.50866565973;8.69887920;50.11458420;152.800;net;15.266;0.000;0.000;27.343
geo;12:12:38.643;44449.50878059027;8.69887600;50.11457620;152.800;net;15.207;0.000;0.000;27.343
geo;12:14:28.527;44449.51005239583;8.69889620;50.11459830;152.800;net;14.484;0.000;0.000;27.343
geo;12:14:38.453;44449.510167280096;8.69887510;50.11461230;152.800;net;15.120;0.000;0.000;27.343
geo;12:14:39.155;44449.51017540509;8.69889621;50.11459001;65.798;gps;41.808;0.000;0.000;27.343
geo;12:14:40.105;44449.51018640047;8.69889613;50.11459014;64.493;gps;38.592;0.000;0.000;27.343
geo;12:14:41.124;44449.510198194446;8.69889635;50.11458971;68.743;gps;36.448;0.000;0.000;27.343
geo;12:14:42.095;44449.51020943287;8.69889636;50.11458968;69.008;gps;34.304;0.000;0.000;27.343
geo;12:14:43.134;44449.51022145833;8.69889638;50.11458965;69.306;gps;33.232;0.000;0.000;27.347
geo;12:14:44.085;44449.510232465276;8.69889643;50.11458958;70.108;gps;33.232;0.000;0.000;27.356
geo;12:14:45.105;44449.51024427083;8.69889643;50.11458958;70.104;gps;33.232;0.000;0.000;27.356
geo;12:14:46.126;44449.51025608796;8.69889575;50.11458933;69.816;gps;35.376;0.000;0.000;27.411
geo;12:14:47.087;44449.510267210644;8.69889570;50.11458940;69.088;gps;36.448;0.000;0.000;27.420
geo;12:14:48.108;44449.510279027774;8.69889570;50.11458940;69.082;gps;38.592;0.000;0.000;27.420
geo;12:14:49.130;44449.51029085648;8.69889534;50.11458922;69.380;gps;38.592;0.000;0.000;27.452
geo;12:14:50.170;44449.51030289352;8.69889533;50.11458922;69.311;gps;38.592;0.000;0.000;27.453
geo;12:14:51.125;44449.51031394676;8.69889533;50.11458923;69.310;gps;38.592;0.000;0.000;27.454
geo;12:14:52.093;44449.51032515046;8.69889535;50.11458921;69.490;gps;39.664;0.000;0.000;27.457
geo;12:14:53.108;44449.51033689815;8.69889534;50.11458921;69.506;gps;35.376;0.000;0.000;27.458
geo;12:14:54.129;44449.51034871528;8.69889526;50.11458916;69.570;gps;33.232;0.000;0.000;27.466
geo;12:14:55.085;44449.51035978009;8.69889526;50.11458916;69.574;gps;32.160;0.000;0.000;27.466
geo;12:14:56.105;44449.51037158565;8.69889527;50.11458916;69.710;gps;31.088;0.000;0.000;27.466
geo;12:14:57.125;44449.5103833912;8.69889527;50.11458916;69.716;gps;31.088;0.000;0.000;27.466
geo;12:14:58.114;44449.51039483796;8.69889527;50.11458916;69.701;gps;32.160;0.000;0.000;27.466
geo;12:14:59.136;44449.51040666667;8.69889532;50.11458917;70.158;gps;33.232;0.000;0.000;27.470
geo;12:15:00.085;44449.51041765047;8.69889531;50.11458918;70.113;gps;37.520;0.000;0.000;27.471
geo;12:15:01.105;44449.510429456015;8.69889531;50.11458918;70.115;gps;46.096;0.000;0.000;27.471
geo;12:15:02.125;44449.51044126158;8.69889532;50.11458919;70.122;gps;55.744;0.000;0.000;27.473
geo;12:15:03.089;44449.51045241898;8.69889532;50.11458920;70.109;gps;66.464;0.000;0.000;27.474
geo;12:15:04.111;44449.51046424768;8.69889536;50.11458921;70.611;gps;77.184;0.000;0.000;27.477
geo;12:15:05.130;44449.510476041665;8.69889517;50.11458915;68.644;gps;82.544;0.000;0.000;27.492
geo;12:15:06.094;44449.51048719908;8.69889518;50.11458915;68.674;gps;94.336;0.000;0.000;27.493
geo;12:15:07.127;44449.51049915509;8.69889518;50.11458914;68.708;gps;106.128;0.000;0.000;27.494
geo;12:15:08.101;44449.51051042824;8.69889526;50.11458916;69.551;gps;116.848;0.000;0.000;27.500
geo;12:15:08.738;44449.510517800925;8.69889760;50.11460120;151.300;net;13.602;0.000;0.000;27.500
geo;12:15:09.109;44449.510522094904;8.69889531;50.11458947;69.572;gps;61.104;0.000;0.000;27.535
geo;12:15:10.134;44449.51053395834;8.69889531;50.11458947;69.562;gps;67.536;0.000;0.000;27.535
geo;12:15:11.088;44449.510545;8.69889536;50.11458948;70.050;gps;75.040;0.000;0.000;27.538
geo;12:15:12.105;44449.51055677084;8.69889536;50.11458947;70.115;gps;82.544;0.000;0.000;27.539
geo;12:15:13.127;44449.51056859954;8.69889536;50.11458948;70.097;gps;92.192;0.000;0.000;27.540
geo;12:15:14.102;44449.510579884256;8.69889536;50.11458948;70.048;gps;85.760;0.000;0.000;27.540
geo;12:15:15.137;44449.51059186342;8.69889537;50.11458949;70.056;gps;78.256;0.000;0.000;27.542
geo;12:15:16.089;44449.51060288194;8.69889537;50.11458948;70.127;gps;72.896;0.000;0.000;27.543
geo;12:15:17.105;44449.5106146412;8.69889538;50.11458948;70.145;gps;68.608;0.000;0.000;27.544
geo;12:15:18.134;44449.510626550924;8.69889538;50.11458948;70.154;gps;60.032;0.000;0.000;27.544
geo;12:15:19.097;44449.51063769676;8.69889538;50.11458948;70.170;gps;53.600;0.000;0.000;27.544
geo;12:15:20.112;44449.51064944445;8.69889537;50.11458947;70.058;gps;52.528;0.000;0.000;27.545
geo;12:15:21.134;44449.51066127315;8.69889538;50.11458947;70.201;gps;51.456;0.000;0.000;27.546
geo;12:15:22.176;44449.51067333334;8.69889538;50.11458947;70.219;gps;50.384;0.000;0.000;27.546
geo;12:15:23.125;44449.51068431713;8.69889538;50.11458946;70.249;gps;52.528;0.000;0.000;27.547
geo;12:15:24.092;44449.51069550926;8.69889538;50.11458946;70.242;gps;51.456;0.000;0.000;27.547
geo;12:15:25.111;44449.51070730324;8.69889538;50.11458947;70.275;gps;48.240;0.000;0.000;27.548
geo;12:15:26.128;44449.510719074075;8.69889538;50.11458947;70.253;gps;45.024;0.000;0.000;27.548
geo;12:15:27.097;44449.51073028935;8.69889538;50.11458948;70.215;gps;48.240;0.000;0.000;27.549
geo;12:15:28.108;44449.51074199074;8.69889538;50.11458958;70.849;gps;47.168;0.000;0.000;27.560
geo;12:15:28.568;44449.51074731482;8.69889630;50.11458390;151.300;net;13.873;0.000;0.000;27.560
geo;12:15:29.133;44449.51075385416;8.69889541;50.11458945;70.830;gps;13.936;0.000;0.000;27.575
geo;12:15:30.092;44449.5107649537;8.69889541;50.11458945;70.818;gps;13.936;0.000;0.000;27.575
geo;12:15:31.128;44449.510776944444;8.69889540;50.11458947;70.765;gps;17.152;0.000;0.000;27.577
geo;12:15:32.093;44449.510788113424;8.69889540;50.11458946;70.764;gps;18.224;0.000;0.000;27.578
geo;12:15:33.107;44449.51079984954;8.69889540;50.11458947;70.690;gps;19.296;0.000;0.000;27.579
geo;12:15:34.129;44449.510811678236;8.69889540;50.11458948;70.664;gps;20.368;0.000;0.000;27.580
geo;12:15:35.086;44449.51082275463;8.69889540;50.11458948;70.678;gps;22.512;0.000;0.000;27.580
geo;12:15:36.108;44449.51083458333;8.69889540;50.11458948;70.703;gps;23.584;0.000;0.000;27.580
geo;12:15:37.130;44449.51084641204;8.69889540;50.11458948;70.752;gps;27.872;0.000;0.000;27.580
geo;12:15:38.098;44449.510857615736;8.69889541;50.11458965;71.707;gps;36.448;0.000;0.000;27.599
geo;12:15:39.136;44449.51086962963;8.69889540;50.11458966;71.693;gps;46.096;0.000;0.000;27.601
geo;12:15:40.096;44449.51088074074;8.69889540;50.11458965;71.696;gps;56.816;0.000;0.000;27.602
geo;12:15:41.105;44449.510892418984;8.69889540;50.11458965;71.662;gps;67.536;0.000;0.000;27.602
geo;12:15:42.130;44449.510904282404;8.69889540;50.11458966;71.654;gps;80.400;0.000;0.000;27.603
geo;12:15:43.090;44449.51091539352;8.69889541;50.11458973;72.076;gps;79.328;0.000;0.000;27.611
geo;12:15:44.107;44449.51092716435;8.69889541;50.11458972;72.089;gps;83.616;0.000;0.000;27.612
geo;12:15:45.131;44449.5109390162;8.69889541;50.11458972;72.111;gps;84.688;0.000;0.000;27.612
geo;12:15:46.096;44449.510950185184;8.69889541;50.11458972;72.118;gps;83.616;0.000;0.000;27.612
geo;12:15:47.130;44449.51096215278;8.69889541;50.11458972;72.125;gps;81.472;0.000;0.000;27.612
geo;12:15:48.101;44449.5109733912;8.69889541;50.11458969;71.972;gps;80.400;0.000;0.000;27.615
